OBJECTID,SYSTEMSTOP,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,STATUS,PUBLIC_NAM,POINT_X,POINT_Y
7188,16113.0,"CERMAK","EAST","WB","FS","21,322","","BERWYN",1,"Cermak & East",-87.78870535,41.85072717
7189,10077.0,"67TH STREET","GREENWOOD","WB","NS","N5,67","N5","CHICAGO",1,"67th Street & Greenwood",-87.59960121,41.77326095
7190,5686.0,"IRVING PARK","WOLCOTT","WB","NS","80","","CHICAGO",1,"Irving Park & Wolcott",-87.676091,41.954295
7191,137.0,"JACKSON","KOLMAR","WB","MT","126","","CHICAGO",1,"Jackson & Kolmar",-87.73943465,41.87696338
7192,4784.0,"FOSTER","HOYNE","EB","NT","92","","CHICAGO",1,"Foster & Hoyne",-87.68191437,41.9759386
7193,12539.0,"ADDISON","LAKEWOOD","EB","NS","152","","CHICAGO",1,"Addison & Lakewood",-87.661709,41.947055
7194,8600.0,"BRYN MAWR","CHESTER","EB","NS","81W","","CHICAGO",1,"Bryn Mawr & Chester",-87.839159,41.981024
7195,11721.0,"RIDGELAND","ONTARIO","SB","NS","86","","OAK PARK",1,"Ridgeland & Ontario",-87.78480584,41.89047659
7196,17698.0,"CICERO","31ST STREET","NB","FS","35,54B","","CICERO",1,"Cicero & 31st Street",-87.74361404,41.83727443
7197,3711.0,"HALSTED","108TH STREET","SB","NS","8A,108","","CHICAGO",1,"Halsted & 108th Street",-87.642658,41.69798
7198,15085.0,"HALSTED","77TH STREET","NB","FS","8","","CHICAGO",1,"Halsted & 77th Street",-87.64405136,41.75437433
7199,12925.0,"PULASKI","61ST STREET","NB","NS","53A","","CHICAGO",1,"Pulaski & 61st Street",-87.72268893,41.78220855
7200,12256.0,"AVENUE B","109TH STREET","NB","NS","100","","CHICAGO",1,"Avenue B & 109th Street",-87.52570971,41.6971105
7201,5283.0,"JEFFERY","96TH STREET","NB","FS","15","","CHICAGO",1,"Jeffery & 96th Street",-87.57513557,41.72071929
7202,14091.0,"CLARK","BIRCHWOOD","SB","NS","22,97,201,206","N22","CHICAGO",1,"Clark & Birchwood",-87.67580666,42.01798492
7203,6519.0,"WELLS","50TH STREET","SB","NS","15,24,51","","CHICAGO",1,"Wells & 50th Street",-87.632365,41.803867
7204,10814.0,"EXCHANGE","73RD STREET","SEB","NS","71","","CHICAGO",1,"Exchange & 73rd Street",-87.56377549,41.76280358
7205,14171.0,"NORTH AVENUE","NARRAGANSETT","SB","TERM","72,86","","CHICAGO",1,"North Ave & Narragansett Terminal",-87.78459447,41.90961154
7206,6388.0,"BLUE ISLAND","OAKLEY","SWB","NS","60","N60","CHICAGO",1,"Blue Island & Oakley",-87.68294902,41.84589946
7207,9891.0,"NORTHWEST HWY","MOBILE","NWB","NS","68","","CHICAGO",1,"Northwest Hwy & Mobile",-87.785189,41.984595
7208,7557.0,"MICHIGAN","123RD STREET","SB","NS","34","N34","CHICAGO",1,"Michigan & 123rd Street",-87.620366,41.670862
7209,5192.0,"RACINE","78TH STREET","SB","NS","44","","CHICAGO",1,"Racine & 78th Street",-87.653842,41.75243
7210,12890.0,"PULASKI","110TH STREET","SB","NS","53A","","OAK LAWN",1,"Pulaski & 110th Street",-87.720467,41.693123
7211,3833.0,"LARAMIE","THOMAS","SB","NS","57","","CHICAGO",1,"Laramie & Thomas",-87.755795,41.900494
7212,2197.0,"KING DRIVE","3000 SOUTH","SB","MB","3","","CHICAGO",1,"3000 S King Drive",-87.61758092,41.84023996
7213,6518.0,"WELLS","4900 SOUTH","SB","MB","15,24,51","","CHICAGO",1,"4900 S Wells",-87.63265141,41.80483815
7214,1412.0,"LASALLE","BURTON","SB","FS","156","","CHICAGO",1,"LaSalle & Burton",-87.633169,41.908974
7215,5871.0,"HALSTED","73RD STREET","NB","NS","8","","CHICAGO",1,"Halsted & 73rd Street",-87.644227,41.761493
7216,17390.0,"HALSTED","WAVELAND","NB","FS","8","","CHICAGO",1,"Halsted & Waveland",-87.64944898,41.94924145
7217,11263.0,"KIMBALL","ALTGELD","NB","NS","82","","CHICAGO",1,"Kimball & Altgeld",-87.712087,41.926389
7218,1138.0,"LAKE SHORE","NORTH AVENUE","NB","MB","151","","CHICAGO",1,"Lake Shore & North Ave",-87.62611846,41.91048649
7219,11903.0,"CALIFORNIA","ARDMORE","NB","NS","93","","CHICAGO",1,"California & Ardmore",-87.699199,41.986664
7220,2232.0,"KING DRIVE","64TH STREET","SB","FT","3","","CHICAGO",1,"King Drive & 64th Street",-87.615667,41.778138
7221,4854.0,"MARINE DRIVE","AINSLIE","SB","NS","136,146,148","","CHICAGO",1,"Marine Drive & Ainslie",-87.650551,41.971723
7222,2571.0,"COTTAGE GROVE","68TH STREET","SB","NS","4","","CHICAGO",1,"Cottage Grove & 68th Street",-87.60583744,41.7714098
7223,15523.0,"MICHIGAN","34TH STREET","SB","MB","35","","CHICAGO",3,"Michigan & 34th Street",-87.62336684,41.83187653
7224,14479.0,"EXCHANGE","74TH STREET","NEB","FS","71","","CHICAGO",1,"Exchange & 74th Street",-87.56182122,41.7611214
7225,11522.0,"CENTRAL","LELAND","SB","NS","85","","CHICAGO",1,"Central & Leland",-87.76750559,41.96606556
7226,4494.0,"ARCHER","CALIFORNIA","SWB","NS","62","N62","CHICAGO",1,"Archer & California",-87.69437815,41.82023015
7227,15804.0,"STONY ISLAND","65TH PLACE","SB","NS","28","","CHICAGO",1,"Stony Island & 65th Place",-87.58647344,41.77616092
7228,12949.0,"PULASKI","32ND STREET","NB","NS","53A","","CHICAGO",1,"Pulaski & 32nd Street",-87.724229,41.834973
7229,5889.0,"HALSTED","56TH STREET","NB","NS","8","","CHICAGO",1,"Halsted & 56th Street",-87.64501711,41.79236033
7230,5050.0,"RACINE","78TH STREET","NB","NS","44","","CHICAGO",1,"Racine & 78th Street",-87.6537087,41.75219944
7231,7696.0,"HARLEM","58TH STREET","SB","NS","62H","","SUMMIT",1,"Harlem & 58th Street",-87.80149957,41.78659782
7232,5577.0,"MILWAUKEE","WAVELAND","NWB","NS","56","","CHICAGO",1,"Milwaukee & Waveland",-87.73726086,41.94742828
7233,14031.0,"AVENUE O","135TH STREET","SB","NS","30","","CHICAGO",1,"Avenue O & 135th Street",-87.53995014,41.65006771
7234,17547.0,"KING DRIVE","96TH STREET","SB","NS","111","","CHICAGO",1,"King Drive & 96th Street",-87.61425746,41.72020444
7235,17548.0,"KING DRIVE","97TH STREET","SB","NS","111","","CHICAGO",1,"King Drive & 97th Street",-87.61420671,41.71834289
7236,17549.0,"KING DRIVE","97TH STREET","NB","NS","111","","CHICAGO",1,"King Drive & 97th Street",-87.61396622,41.7181645
7237,17550.0,"KING DRIVE","96TH STREET","NB","NT","111","","CHICAGO",1,"King Drive & 96th Street",-87.61399825,41.71999898
7238,17512.0,"HALSTED","98TH PLACE","NB","FS","8A,108","","CHICAGO",1,"Halsted & 98th Place",-87.64287865,41.71524457
7239,17517.0,"ROOSEVELT","DELANO COURT","WB","FS","12,18,N62","N62","CHICAGO",1,"Roosevelt & Delano",-87.63287698,41.86750234
7240,17516.0,"ROOSEVELT","DELANO COURT","EB","FT","12,18,N62","N62","CHICAGO",1,"Roosevelt & Delano",-87.6321783,41.8672636
7241,17529.0,"DIVERSEY","WESTERN/ELSTON","WB","FS","76","","CHICAGO",1,"Diversey & Western/Elston",-87.68838174,41.93223721
7242,17530.0,"DIVERSEY","ROCKWELL","WB","FS","76","","CHICAGO",1,"Diversey & Rockwell",-87.6930942,41.93219843
7243,17560.0,"McCORMICK","LINCOLN","NEB","MB","11,82","","CHICAGO",1,"McCormick & Lincoln",-87.71318358,41.99520724
7244,17562.0,"55TH STREET","KILDARE","WB","FS","55","","CHICAGO",1,"55th Street & Kildare",-87.73083839,41.7931995
7245,17564.0,"JEFFERY","71ST STREET","SB","NS","N5,J14,15","N5","CHICAGO",1,"Jeffery & 71st Street",-87.5763827,41.7663365
7246,649.0,"CHICAGO","KARLOV","WB","NS","66","","CHICAGO",1,"Chicago & Karlov",-87.72842914,41.89537799
7247,13067.0,"59TH STREET","PAULINA","WB","NS","59","","CHICAGO",1,"59th Street & Paulina",-87.66672438,41.78678177
7248,13036.0,"61ST STREET","ST. LAWRENCE","WB","NS","N4,59","N4","CHICAGO",1,"61st Street & St. Lawrence",-87.6107995,41.78402778
7249,1530.0,"E HYDE PARK","WOODLAWN","WB","FS","2,15","","CHICAGO",1,"E Hyde Park & Woodlawn",-87.59704903,41.80241542
7250,8102.0,"47TH STREET","SPAULDING","WB","NS","47","","CHICAGO",1,"47th Street & Spaulding",-87.70630676,41.80815356
7251,9744.0,"LAWRENCE","ORIOLE (west leg)","WB","NS","81W","","HARWOOD HEIGHTS",1,"Lawrence & Oriole",-87.81685102,41.96707738
7252,4137.0,"ARMITAGE","LAVERGNE","WB","NS","73","","CHICAGO",1,"Armitage & Lavergne",-87.75084607,41.91693598
7253,6399.0,"26TH STREET","SPAULDING","WB","NS","60","N60","CHICAGO",1,"26th Street & Spaulding",-87.70733631,41.84455845
7254,9358.0,"BELMONT","PACIFIC (80TH AVENUE)","WB","NS","77","","CHICAGO",1,"Belmont & Pacific (80th Avenue)",-87.82619634,41.93782237
7255,9209.0,"51ST STREET","WOLCOTT","WB","NS","51","","CHICAGO",1,"51st Street & Wolcott",-87.67194383,41.80132899
7256,14990.0,"CENTRAL","ORRINGTON","WB","NS","201","","EVANSTON",2,"Central & Orrington",-87.67940271,42.06419911
7257,6633.0,"TAYLOR","LAFLIN","WB","NS","157","","CHICAGO",1,"Taylor & Laflin",-87.66398543,41.86936339
7258,10113.0,"69TH STREET","HOYNE","WB","NS","67,94","","CHICAGO",1,"69th Street & Hoyne",-87.67585259,41.76844938
7259,6880.0,"CERMAK","HOMAN","WB","FT","21","","CHICAGO",1,"Cermak & Homan",-87.71025683,41.85177566
7260,10512.0,"55TH STREET","ALBANY","EB","FS","55","N55","CHICAGO",1,"55th Street & Albany",-87.70099553,41.79348846
7261,7636.0,"35TH STREET","FEDERAL","WB","NS","31,35","","CHICAGO",1,"35th Street & Federal",-87.62885897,41.83103589
7262,11418.0,"MONTROSE","MOBILE","WB","NS","78","","CHICAGO",1,"Montrose & Mobile",-87.78425423,41.96031102
7263,12665.0,"EMERSON","MAPLE","WB","FS","93","","EVANSTON",2,"Emerson & Maple",-87.68484998,42.05221358
7264,9530.0,"87TH STREET","KILBOURN","WB","NS","87","","CHICAGO",1,"87th Street & Kilbourn",-87.7334066,41.7347633
7265,353.0,"ROOSEVELT","FRANCISCO","WB","NS","12","","CHICAGO",1,"Roosevelt & Francisco",-87.69825112,41.86656508
7266,1242.0,"FULLERTON","WASHTENAW","WB","NS","74","","CHICAGO",1,"Fullerton & Washtenaw",-87.69485385,41.92489381
7267,11725.0,"SOUTH BLVD","RIDGELAND","WB","NS","86","","OAK PARK",1,"South Blvd & Ridgeland",-87.78439631,41.88716316
7268,11053.0,"DIVERSEY","1800 WEST (under viaduct)","WB","MB","76","","CHICAGO",1,"1800 W Diversey",-87.67349721,41.93239445
7269,15517.0,"FULLERTON","GRAND (RR CROSSING)","WB","MB","65,74","","CHICAGO",1,"Fullerton & Grand",-87.79030768,41.92370178
7270,5157.0,"47TH STREET","MORGAN","WB","NT","44,47","","CHICAGO",1,"47th Street & Morgan",-87.65041712,41.80885277
7271,14884.0,"75TH STREET","COLES","WB","NS","N5,71,75","N5","CHICAGO",1,"75th Street & Coles",-87.55857154,41.7599476
7272,10450.0,"OLD ORCHARD RD","COURTHOUSE","WB","TERM","54A","","SKOKIE",1,"Old Orchard Rd & Skokie Court House",-87.76750151,42.06329261
7273,17070.0,"87TH STREET","CALIFORNIA","WB","FS","87","","CHICAGO",1,"87th & California",-87.69251123,41.73546485
7274,9212.0,"51ST STREET","LEAVITT","WB","NS","51","","CHICAGO",1,"51st Street & Leavitt",-87.67903355,41.80126593
8158,1981.0,"DIVISION","LAMON","EB","NS","70","","CHICAGO",1,"Division & Lamon",-87.748484,41.902288
8159,3365.0,"65TH STREET","MENARD (east leg)","EB","NS","165","","BEDFORD PARK",1,"65th Street & Menard",-87.76645861,41.77420032
8160,647.0,"CHICAGO","SPRINGFIELD","WB","NS","66","N66","CHICAGO",1,"Chicago & Springfield",-87.72350073,41.8954873
8161,11491.0,"PETERSON","FRANCISCO","WB","NS","84","","CHICAGO",1,"Peterson & Francisco",-87.70160417,41.9904584
8162,780.0,"GRAND","RACINE","WB","NS","65","","CHICAGO",1,"Grand & Racine",-87.65725745,41.8911595
8163,7419.0,"35TH STREET","WASHTENAW","WB","NT","35","","CHICAGO",1,"35th Street & Washtenaw",-87.692409,41.830184
8164,10832.0,"71ST STREET","DANTE","WB","NS","71","","CHICAGO",1,"71st Street & Dante",-87.589265,41.766173
8165,2619.0,"79TH STREET","EAST END (west leg)","WB","NS","79","N79","CHICAGO",1,"79th Street & East End",-87.58320795,41.75157271
8166,3336.0,"65TH STREET","MELVINA","WB","NS","165","","CHICAGO",1,"65th Street & Melvina",-87.77612685,41.77417465
8167,6897.0,"CERMAK","LARAMIE","WB","NS","21,N60","N60","CICERO",1,"Cermak & Laramie",-87.75383172,41.85122906
8168,9339.0,"BELMONT","MEADE","WB","NS","77","N77","CHICAGO",1,"Belmont & Meade",-87.7785526,41.93848052
8169,3805.0,"LAWRENCE","ST. LOUIS","WB","NS","81","N81","CHICAGO",1,"Lawrence & St. Louis",-87.71570357,41.96844318
8170,10097.0,"69TH STREET","PEORIA","WB","NS","67","","CHICAGO",1,"69th Street & Peoria",-87.646686,41.76884
8171,12613.0,"ADDISON","NEENAH","WB","MT","152","","CHICAGO",1,"Addison & Neenah",-87.78995225,41.94566022
8172,4124.0,"ARMITAGE","SPRINGFIELD","WB","FT","73","","CHICAGO",1,"Armitage & Springfield",-87.72428006,41.91725347
8173,2850.0,"115TH STREET","PRINCETON","WB","NS","115","","CHICAGO",1,"115th Street & Princeton",-87.62989188,41.68531325
8174,12629.0,"ADDISON","PAGE","WB","NS","152","","CHICAGO",1,"Addison & Page",-87.82764332,41.94506984
8175,15120.0,"FOSTER","JEWEL PRKING ENT","EB","MB","92","","CHICAGO",1,"Foster & Pulaski (Jewel)",-87.7293377,41.97543368
8176,313.0,"ROOSEVELT","327 WEST","EB","MB","12,18,N62","N62","CHICAGO",1,"327 W Roosevelt",-87.63557243,41.86718878
8177,6971.0,"CERMAK","HARLEM","EB","FS","21,322","","BERWYN",1,"Cermak & Harlem",-87.80317048,41.85025765
8178,5053.0,"RACINE","75TH STREET","NB","NS","44,75","","CHICAGO",1,"Racine & 75th Street",-87.65383916,41.75749091
8179,7137.0,"LAKE PARK","5000 SOUTH","NB","MB","2,6,28","","CHICAGO",1,"5000 S Lake Park",-87.5885156,41.80444802
8180,7023.0,"S. SHORE DRIVE","CHELTENHAM","NB","FS","N5,6,26,71","N5","CHICAGO",1,"S. Shore Drive & Cheltenham",-87.54973703,41.75363243
8181,7714.0,"PERSHING","1501 WEST","EB","MB","39","","CHICAGO",1,"1501 W Pershing",-87.66313011,41.82306635
8182,9956.0,"115TH STREET","HAMLIN","EB","NS","52A","","UNINCORPORATED",1,"115th Street & Hamlin",-87.71525999,41.68398201
8183,4166.0,"CALIFORNIA","45TH STREET","NB","NS","94","","CHICAGO",1,"California & 45th Street",-87.694221,41.811831
8184,15080.0,"MICHIGAN","109TH STREET","NB","FS","34,119","N34","CHICAGO",1,"Michigan & 109th Street",-87.62074028,41.69647817
8185,12394.0,"111TH STREET","SACRAMENTO","EB","NS","112","","CHICAGO",1,"111th Street & Sacramento",-87.69613919,41.69151353
8186,5650.0,"IRVING PARK","FRANCISCO","EB","NS","80","","CHICAGO",1,"Irving Park & Francisco",-87.70079303,41.95385633
8187,14755.0,"IRVING PARK","PACIFIC","EB","NS","80","","CHICAGO",1,"Irving Park & Pacific",-87.82705138,41.95222439
8188,14026.0,"AVENUE O","BRAINARD 13800 S","NB","MB","30","","BURNHAM",1,"Avenue O & Brainard (13800 S)",-87.53976459,41.6441576
8189,4183.0,"CALIFORNIA","400's.of 26TH ST.-CRIM CT","NB","MB","94","","CHICAGO",1,"Cook County Criminal Court",-87.69510192,41.84354596
8190,2170.0,"KING DRIVE","32ND STREET","NB","FS","3","","CHICAGO",1,"King Drive & 32nd Street",-87.61696608,41.83678366
8191,2718.0,"CICERO","76TH STREET","NB","NS","79","","CHICAGO",1,"Cicero & 76th Street",-87.74133046,41.75416863
8192,15416.0,"HARBOR DRIVE","RANDOLPH","NB","FS","60","","CHICAGO",1,"Harbor Drive & Randolph",-87.61566957,41.88470042
8193,9041.0,"PULASKI","POLK (north leg)","SB","NS","53","","CHICAGO",1,"Pulaski & Polk",-87.72545153,41.87111554
8194,7074.0,"COMMERCIAL","90TH STREET","SB","NS","N5,26,71","N5","CHICAGO",1,"Commercial & 90th Street",-87.55137601,41.73201163
8195,14133.0,"35TH/ARCHER","ORANGE LINE STATION","SWB","TERM","39","","CHICAGO",1,"35th/Archer Orange Line Station",-87.6809893,41.82868757
8196,10066.0,"115TH STREET","SPRINGFIELD","SB","TERM","52A,53A","","CHICAGO",1,"115th Street & Springfield Terminal",-87.717333,41.684123
8197,2559.0,"COTTAGE GROVE","56TH STREET","SB","MT","2,4","N4","CHICAGO",1,"Cottage Grove & 56th Street",-87.6063288,41.7931395
8198,2832.0,"COTTAGE GROVE","106TH STREET","SB","MT","4,115","","CHICAGO",1,"Cottage Grove & 106th Street",-87.607807,41.702093
8199,8594.0,"PAVILION","5441 BUILDING","EB","MB","81W","","CHICAGO",1,"Pavilion 5441 Building",-87.8429221,41.97841432
8200,16110.0,"MADISON","FRANCISCO","EB","FS","20","N20","CHICAGO",1,"Madison & Francisco",-87.69856203,41.88099888
8201,867.0,"NORTH AVENUE","LECLAIRE (east leg)","EB","NT","72","","CHICAGO",1,"North Ave & Leclaire",-87.75275949,41.90943469
8202,2801.0,"79TH STREET","PAXTON","EB","NS","79","N79","CHICAGO",1,"79th Street & Paxton",-87.571333,41.751615
8203,1722.0,"DEVON","ALBANY","EB","NS","155","","CHICAGO",1,"Devon & Albany",-87.707033,41.99729662
8204,5051.0,"RACINE","77TH STREET","NB","NS","44","","CHICAGO",1,"Racine & 77th Street",-87.65375364,41.75404338
8205,9851.0,"DEVON","OLCOTT","EB","NS","88","","CHICAGO",1,"Devon & Olcott",-87.8136888,41.9969951
8206,4770.0,"FOSTER","ST. LOUIS","EB","NS","92","","CHICAGO",1,"Foster & St. Louis",-87.716098,41.975606
8207,11012.0,"DIVERSEY","ROCKWELL","EB","NS","76","","CHICAGO",1,"Diversey & Rockwell",-87.69289317,41.9320618
8208,4789.0,"FOSTER","PAULINA","EB","NS","50,92","","CHICAGO",1,"Foster & Paulina",-87.67215105,41.97606971
8209,4081.0,"ARMITAGE","CLEVELAND","EB","NS","73","","CHICAGO",1,"Armitage & Cleveland",-87.6413174,41.91817953
8210,9231.0,"BELMONT","OVERHILL (77TH AVENUE)","EB","NS","77","","ELMWOOD PARK",1,"Belmont & Overhill (77th Avenue)",-87.81903557,41.93781312
8211,551.0,"CHICAGO","HOYNE","EB","NS","66","N66","CHICAGO",1,"Chicago & Hoyne",-87.67959733,41.89578741
8212,6321.0,"26TH STREET","WASHTENAW (west leg)","EB","NT","60","N60","CHICAGO",1,"26th Street & Washtenaw",-87.69287615,41.8446562
8213,9225.0,"BELMONT","PLAINFIELD","EB","FT","77","","RIVER GROVE",1,"Belmont & Plainfield",-87.83341397,41.93758871
8214,850.0,"NORTH AVENUE","EAST","EB","NS","72","","OAK PARK",1,"North Ave & East",-87.790097,41.908996
8215,11937.0,"93RD STREET","CREGIER","EB","NS","N5,95","N5","CHICAGO",1,"93rd Street & Cregier",-87.580396,41.725953
8216,15912.0,"55TH STREET","SPRINGFIELD","EB","NS","55","","CHICAGO",1,"55th Street & Springfield",-87.72084673,41.79317381
8217,11425.0,"FOREST PRES AVE","7000 WEST","SWB","MB","78","","NORRIDGE",1,"7000 W Forest Preserve Avenue",-87.80312366,41.95594827
8218,9801.0,"HIGGINS","MAJOR","NWB","NS","88","","CHICAGO",1,"Higgins & Major",-87.77092515,41.97129994
8219,9904.0,"NORTHWEST HWY","6487 NORTH","NWB","MB","68","","CHICAGO",1,"6487 N Northwest Hwy",-87.80942491,41.99867352
9164,791.0,"GRAND","OAKLEY","WB","NS","65","","CHICAGO",1,"Grand & Oakley",-87.68412951,41.8907743
9165,3261.0,"63RD STREET","SACRAMENTO","WB","NS","63","N63","CHICAGO",1,"63rd Street & Sacramento",-87.69818544,41.77912276
9166,2079.0,"DIVISION","CENTRAL PARK","WB","NS","70","","CHICAGO",1,"Division & Central Park",-87.71634819,41.90284885
9167,15864.0,"VAN BUREN","FRANKLIN","WB","FS","37","","CHICAGO",1,"Van Buren & Franklin",-87.63548063,41.87687482
9168,1270.0,"FULLERTON","LARAMIE","WB","NS","74","","CHICAGO",1,"Fullerton & Laramie",-87.7559386,41.92418679
9169,6365.0,"HARRISON","JEFFERSON","WB","NS","7,36,60","N60","CHICAGO",1,"Harrison & Jefferson",-87.642246,41.874428
9170,985.0,"NORTH AVENUE","MENARD (east leg)","WB","NS","72","","CHICAGO",1,"North Ave & Menard",-87.77010369,41.90942605
9171,4106.0,"ARMITAGE","MILWAUKEE","WB","NS","73","","CHICAGO",1,"Armitage & Milwaukee",-87.6884902,41.91762857
9172,2608.0,"79TH STREET","COLFAX","WB","NS","79","N79","CHICAGO",1,"79th Street & Colfax",-87.5612859,41.75185245
9173,14519.0,"CHICAGO","DAMEN","WB","FS","66","N66","CHICAGO",1,"Chicago & Damen",-87.67731636,41.89598301
9174,3164.0,"KEDZIE","WASHINGTON","NB","NS","52","","CHICAGO",1,"Kedzie & Washington",-87.70607539,41.88270813
9175,15363.0,"HALSTED","ERIE","NB","FS","8","","CHICAGO",1,"Halsted & Erie",-87.64760453,41.89359218
9176,8085.0,"47TH STREET","WOLCOTT","WB","NS","47","","CHICAGO",1,"47th Street & Wolcott",-87.67205729,41.80858031
9177,3516.0,"HOWARD","ELMWOOD","WB","NS","97,201,206","","EVANSTON",1,"Howard & Elmwood",-87.6826949,42.01954976
9178,1260.0,"FULLERTON","TRIPP","WB","NS","74","","CHICAGO",1,"Fullerton & Tripp",-87.73280797,41.92452754
9179,2907.0,"111TH STREET","300 EAST","WB","MB","111","","CHICAGO",1,"300 E 111th Street",-87.61587795,41.69274668
9180,6840.0,"16TH STREET","KILDARE","WB","NS","18","","CHICAGO",1,"16th Street & Kildare",-87.73217008,41.85882736
9181,6834.0,"16TH STREET","LAWNDALE","WB","NS","18","","CHICAGO",1,"16th Street & Lawndale",-87.71753443,41.85901057
9182,9468.0,"87TH STREET","EAST END","WB","NS","87","","CHICAGO",1,"87th Street & East End",-87.582553,41.737023
9183,9743.0,"LAWRENCE","OLCOTT","WB","NS","81W","","HARWOOD HEIGHTS",1,"Lawrence & Olcott",-87.81436967,41.96718278
9184,11107.0,"DIVERSEY","NEWLAND","WB","NS","76","","CHICAGO",1,"Diversey & Newland",-87.79905102,41.93086897
9185,15904.0,"LASALLE","WACKER & LAKE","NB","MB","134,135,136,156","","CHICAGO",1,"LaSalle & Wacker/Lake",-87.63229959,41.88630189
9186,11288.0,"KIMBALL","BERWYN","NB","NS","82","","CHICAGO",1,"Kimball & Berwyn",-87.713522,41.977439
9187,4897.0,"MARINE DRIVE","AINSLIE","NB","NT","136,146,148","","CHICAGO",1,"Marine Drive & Ainslie",-87.65033513,41.97165451
9188,4150.0,"CALIFORNIA","62ND STREET","NB","NS","94","","CHICAGO",1,"California & 62nd Street",-87.69334581,41.78089147
9189,5056.0,"RACINE","72ND STREET","NB","NS","44","","CHICAGO",1,"Racine & 72nd Street",-87.65397,41.763194
9190,1929.0,"CLARK","BYRON","NB","NT","22","N22","CHICAGO",1,"Clark & Byron",-87.66071612,41.95255563
9191,11255.0,"KIMBALL","WABANSIA","NB","NS","82","","CHICAGO",1,"Kimball & Wabansia",-87.711662,41.911795
9192,11268.0,"KIMBALL","DAWSON","NB","NS","82","","CHICAGO",1,"Kimball & Dawson",-87.712288,41.933918
9193,8729.0,"DAMEN","60TH STREET","NB","NS","48","","CHICAGO",1,"Damen & 60th Street",-87.673916,41.784674
9194,8706.0,"DAMEN","84TH STREET","NB","NS","48","","CHICAGO",1,"Damen & 84th Street",-87.672781,41.741
9195,2514.0,"COTTAGE GROVE","44TH STREET","NB","NS","4","N4","CHICAGO",1,"Cottage Grove & 44th Street",-87.606592,41.814798
9196,8588.0,"EAST RIVER RD","FOSTER","NB","NS","81W","","CHICAGO",1,"East River Rd & Foster",-87.846405,41.973622
9197,9701.0,"NAGLE","BALMORAL","NB","NS","86,91","","CHICAGO",1,"Nagle & Balmoral",-87.78772953,41.97918471
9198,4168.0,"CALIFORNIA","POPE JOHN PAUL II/43RD ST","NB","NS","94","","CHICAGO",1,"California & Pope John Paul II/43rd St",-87.69428586,41.8154747
